Tissue,CT,Gene
Liver,Hepatocytes,"FOSL1,EPPK1,UCP2,GCK,LRP5,SLC10A1,NOS2,ATP7B,HNF4A,GJB2,FGFR4,PROX1,CRP,GRP,SLC2A2,TFR2,KIF13B,LIPC,VDR,ASGR1,ARG1,AFP,ALB,G6PC,OTC,SERPINA1,UGT1A1,ZHX2,HHEX,FOXA3,FOXA2,FOXA1,CYP7A1,CYP3A7,CYP3A4,CYP2E1,CYP2D6,CYP2C9,CYP2C8,CYP2C19,CYP2B6,CYP2A6,CYP1A2,CEBPA,CDH1,GPC3,AHR,CYP1A1,NR1I3,CPS1,GLS2,PCK1,TAT,WT1,PRRG4,SULT1A1,APOH,CTNNB1,ABCC3,FGB,AQP3,PLSCR1,FGA,APOB,ANG,ANXA13,SAT2,SFRP5,A1CF,APOA1,BNIP3,FGL1,PAH,SERPINA6,APOA2,AZGP1,FGG,APOC3,DEFB1,TM4SF4,GC,AMBP,ORM1,TTR,HAL,ASS1,CYP2A7,SCD,ACSS2,TM7SF2,SEC16B,SLBP,RND3,BCHE,GHR,ALDH6A1,MASP2,AKR1C1,HPR,HAMP,ACLY,ASL,TMEM97,CP,SLPI,TM4SF5,LEPR,RCAN1,AR,PLIN1,RPP25L,HSD11B1,APOM,TKFC,G0S2,PON3,C1ORF53,TTC36,GOLT1A,FST,MCC,AQP9,GSTA2,NNT,SAA4,APOA5,ENTPD5,C4B,EID2,TP53INP2,ATIC,SAMD5,GRB14,ABCD3,EPB41L4B,GPAT4,SDC2,ACADM"
Liver,His bundle cells,"GJA5,GJC1,KCNK3"
Liver,Immature neurons,"PAX6,PCLO,CUX2,SLC12A5,POMC,STIM2,RAX,CUL5,HIVEP2,FUT9,TBR1,PROX1,NTRK3,RND2,FEZF2,SOX5,ROBO1,EPHA7,EPHA3,YY2,SLC1A1,NOTCH3,NOTCH1,LHX6,NES,RBFOX3,CREB1,NEUROD1,ASCL1,NTRK1,SYN1,NF1,BCL2,SLC6A5,FOXD2,ICAM5,SSTR2,NEUROG2"
Liver,Intercalated cells,"FOXI1,SLC26A11,CLCNKB,SLC4A1,SLC26A4,ATP6V1B1,SLC4A8,AQP6,ATP6V1C2,ATP6V1G3,ATP6V0D2,OXGR1,RHCG,TMEM213,EGF,FXYD2,AVPR1A,CLCNKA,RHBG,DMRT2,P2RY14,AP1S3,INSRR,JAG1,ADGRF5"
Liver,Interneurons,"CALB1,CCK,CHAT,VSX2,EN1,ETV1,EVX1,GAD1,ISL1,LHX1,LHX5,LHX3,LHX6,GRM1,NPY,OPRM1,GRIN2D,NOS1,PVALB,PAX2,SST,TACR1,VIP,CRHR1,PACSIN1,SYN1,FGF12,NXPH1,SYT7,PTPRO,DLGAP1,GNG4,HAP1,SHISA8,PCBP3,ABAT,PCP4L1,GAL,TH,SYNPR,TRH,ADCY8,CTGF,EML5,TMEM132D,BACE1,CACNG2,ISCA1,LPGAT1,NAT14,SLC12A5,DEPTOR,SLC22A15,PDE4A,CACNA1I,FRYL,SURF1,TRIM9,KCNC1,RAB3B,CDK17,RGS17,ABCC5,RAB26,VLDLR,CACNG7,INAFM1,BRINP1,PIANP,CPLX1,SHISA6,DHRS3,GRIA4,NRSN2,CDHR1,ABR,NRN1,HIVEP2,NXPH4,CDH4,CHST1,SHISA9,EOMES,NMB,LY6G6E,CALN1,CASK,CACNA1E,FAM81A,CAMKV,ARHGAP21,DDN,SV2B,FRRS1L,ACSL4,CAMK4,NPTXR,LINGO1,HPCAL4,LMO3,LYPD1,CHN1,NRGN,SLC17A7,CAMK2A,PRKCB,NCALD,RAB15,FBXW11,ADCY1,FBXO11,IGSF21,SRGAP3,NTNG1,MAGEE1,SCAMP1,PSD3,RORA,DCAF7,VGF,EID2,RGMA,SCRT1,POU2F2,NBEA,SRGAP1,FCHSD2,SLC16A1,SLC36A1,ATG12,SLC17A6,AGAP1,ZDHHC22,ACBD5,AQP4,TMEM163,ZDHHC17,ZIC4,NEFM,L1CAM,IDS,DNM3,DNAJC6,ADGRA1,DZANK1,SCN2B,HSPA12A,SYT13,RAMP3,LYNX1,KCNA2,OXR1,DISP2,PCSK2,SHOX2,SCN8A,AAK1,GABRA4,NRIP3,HLF,PRKCD,PTPN3,KCNC2,CDKL5,CCDC136,KCNMA1,SPOCK3,PTPN4,PDP1,RGS7BP,PLCB4,GABBR2,ELMO1,ADARB1,ILDR2,AKAP8L,SPTY2D1,PCF11,PARM1,PITX2,PITX1,CLDN9,TCEAL3,KCNK9,TSHB,RORB,GATA2,TIMELESS,CXCL14,APOC3,CGA,ADORA2A,RPRML,CACNB1,KCNQ5,PRKCG,GABRA5,PAX6,PNOC,HTR3A,RELN,CALB2,PDE1A,ADGRL2,KCNIP2,NOV,CPNE5,SLC5A7,CRH,GDA,SEMA3E,DLX1,DLX2,DLX5,ARX,NDNF"
Liver,Ionocytes,"FOXI1,CFTR,ASCL3,SCGB1A1,FOXN4,TFCP2L1,SLC12A2,CLCNKB,KCNMA1,SLC9A4,SLC9A7"
Liver,Juxtaglomerular cells,"TRPV4,REN,TH,ACTA2,MYH11,CNN1"
Liver,Keratinocytes,"CALML5,CD24,FLG,KPRP,ICAM1,IVL,TGM1,KRT1,KRT5,KRT14,KRT16,KRT17,LAMA5,LCN2,PLEC,PI3,SPRR1A,SPRR1B,GJB3,IRF3,LAMC2,SIRT7,RIPK4,REL,IL13RA1,SGPP1,PKP3,PKP1,ANXA8,TRIM29,DSC3,FST,AQP3,KRT15,S100A14,DMKN,ENTPD2,FGF5,NGFR,TFAP2A,LGALS7,CXCL1,CCL2,SFN,KRT10,SBSN,KRT84,KRT36"
Liver,Kidney progenitor cells,"OSR1,PAX2,EYA1,WT1,SIX2,SALL1,CITED1"
Liver,Kupffer cells,"TNF,LYZ,MPO,VSIG4,PROK2,STARD5,MSR1,TLR9,PPARA,TREM1,SLC11A1,TLR4,MMP13,CD14,VDR,CHIT1,OSM,PPARD,CLEC4F,ADGRE1,IL1B,SLC40A1,G6PD,TIMD4,MNDA,SLC15A3,DNASE1L3,MARCO,HFE,CD38,CD163,CCR5,CLEC1B,CLEC4G,GPIHBP1,FOLR2,PLTP,IRF7,SPIC,CSF1R,C1QC,C1QA,C1QB,CLEC4E"
Liver,Langerhans cells,"ACHE,CD1A,FCGR1A,HLA-DMA,HLA-DMB,HLA-DQA1,HLA-DQA2,HLA-DQB1,HLA-DQB2,HLA-DQB3,HLA-DRA,HLA-DRB1,HLA-DRB5,HLA-DRB6,HLA-DRB9,CD207,EHF,PRKCB,AHR,GPNMB,CD80,TLR2,TLR4,TLR9,FCGR2A,CCR6,CLDN1"
Liver,Leydig cells,"HSD11B2,MAFB,ALDH1A1,SLC9A8,KISS1,PDE8A,LEP,CXCL10,PTCH1,GATA4,ACSBG1,INHA,HSD3B1,DHCR7,CALB2,CYP17A1,CYP11A1,IGF1,INSL3,NR5A2,LHCGR,MLANA,RLN1,RLN2,RLN3,TAC1,STAR,THBS2,PTGDS,LCN2,HSD17B3,ASS1,PRLR,CYP26B1,IGF2,IGFBP5,CFD,DLK1,IGFBP3,INHBA,VIT,ALDH1A3,NOS1,EDNRA,SMOC2,ADAM21,ESRRG,GPRC6A,SULT1E1,CYP19A1,PLAUR,FABP9"
Liver,Loop of Henle cells,"CLDN16,CLDN8,UMOD,FABP4,AQP1,CLDN10,CLDN19,SLC12A1,DEFB1,CLCNKA,TRPM7,CDH6,LCN2,DKK1,DACH1,SLC12A3,SLC11A2,ARVCF,RGS5,COX4I2,CYP4B1,PARVB,SH3RF2,HEY2,NKAIN4,ADAMTS5,CXCL1,GEM,FGA,PLA2G7,THBS1,ENC1,SPSB1,ARID5A,CD40,SLC14A2,NRGN,RNF182,PCSK9,DRAM1,ARC,NEK6,CDKN1C,CALCRL,SMARCD3,KCNT1,PTGS2,IRX2,PPP1R1B,LIPG,TNNI1,LRRC66,IGF1"
Liver,Luminal epithelial cells,"FGFR2,FGG,ANKRD30A,SLPI,PROM1,KRT19,SYTL2,AGR2,LTF,SAA2,KRT23,SERPINB4,SERPINB3,WFDC2,LCN2,CLDN4,HMGA1,STC2,AREG,TNFSF10,SERPINA1,PIP,ATP7B,HIF1A,FGFR4,DDR1,PGR,UXT,PTH1R,AR,AQP3,ATP2C2,WNT5A,SLC12A2,ESR1,AQP5,RUNX1,CDH1,MUC1,ANPEP,KLK3"
Liver,Luteal cells,"AKT1,LHCGR,HSD3B1,CYP11A1,EPHX2,SFRP4,PLIN5,BHMT,PGAM1,CHKA,ADAMTS1,SLC16A2,PMPCB,SDC1,BCAT1,RORA,AIF1L,DHCR7,EPDR1,AVPI1,GAMT,PRLR,TMEM86A,CITED4,GAPDH,FKBP5,ME1"
Liver,Macrophages,"ITGAL,ITGAM,CD14,FUT4,FCGR3A,CD33,FCGR1A,CD80,LILRB4,CD86,CD163,CCR5,TLR2,TLR4,ADGRE1,GPR34,TREM2,FABP4,S100A8,CPM,CHIT1,F13A1,CX3CR1,CXCL16,TGFBR1,SLAMF9,SCIMP,LILRA5,CD83,C3AR1,STAB1,MRC1,PARP14,FGD2,RAB7B,RBPJ,SLCO2B1,NAAA,MARCH1,EGLN3,JAML,FGL2,GPNMB,CLEC4D,ADAM8,ARL11,MMP12,LYVE1,PLTP,VSIG4,MS4A4A,MS4A6A,FPR1,CD180,GDF15,RAB20,HFE,TNF,CCR2,SNX20,FMNL1,GPR132,SLAMF7,NCEH1,CCL24,C5AR1,CD300A,CXCL2,CCL7,CCL2,IL1B,IRF5,AHR,MYO1G,DUSP5,GPR171,CCR7,DNASE1L3,CXCL1,SAMSN1,NR4A3,CCL22,S100A4,MMP9,HILPDA,NRP2,SLC37A2,CTSK,CD36,LPCAT2,HPGDS,IFNAR2,MS4A7,SLC11A1,HPGD,CCL3,CLEC7A,CD5L,CCL5,CYTH4,CD3E,CD19,CSF1R,CD68,UCP2,TREML4,FGR,CYBB,CD200R1,GATA6,ITGAX,PPARG,RGS1,DAB2,P2RY6,MAF,AIF1,CLEC10A,ADGRE5,SLC15A3,CYP27A1,SLC7A7,RUNX3,SYK"
Liver,Mammary epithelial cells,"CSN2,BTN1A1,BTN2A2,BTN3A1,MMP14,TOX3,CDH1,FFAR1,PYGO2,SERPINB5,RUNX2,CITED1,IRF6,SULT1E1,KRT14,KDM3A,SLC30A2,PADI2,CLDN1,ABCG2,PIP,KRT5,PRLR,CLDN4,CSN3,CSN1S1,RARRES1,KRT17,NNMT,ALDH1A3,SGMS2,PIEZO1,ANO1,WNT5B,NEDD9,FOXP4,LSR,LIF,KRT19,KRT7,STAT3"
Liver,Mast cells,"KIT,ENPP3,IL2RA,FCER2,IL17A,CRH,HSD11B1,CD274,CXCR2,CXCR4,CCR3,CCR5,LTC4S,GPR34,MGST2,ACHE,CPA3,CPA1,CMA1,HNMT,TPSAB1,PTGDS ,CFP,RAB27B,SLA,IL1RL1,GNAI1,CFD,OSBPL8,ADORA3,HS3ST1,CSF2RB,DAPP1,SLC6A4,MAOB,CSRNP1,CYP11A1,RGS1,PLEK,HDC,TPSB2,TPH1,CD55,RGS13,TPSG1,SOCS1,BTK,IL4,MS4A2,VWA5A,FCER1A,MCEMP1,MILR1,CCL2,CREB3L1,EDNRA,HS6ST2,KCNE3,MRGPRX2,PLAU,ADAMTS9,CHST1,COBL,CTSG,DNM3,FAM198B,GRIK2,HPGDS,HS3ST3A1,PAPSS2,PCBD1,PCP4L1,RNF128,SLC29A1,SLC45A3,STARD13,A4GALT,ACER3,ARMCX3,ATL2,BBS10,BMPR2,C2,CCDC141,CCL7,CDC42BPA,CDH9,COPZ2,ZDHHC13,WDR60,UNC13B,TRANK1,TIAM2,TCF7L1,STK32B,ST6GALNAC3,SOCS2,SPRED1,SMPX,SMARCA1,SLC7A5,SLC4A4,SLC31A2,SGCE,ROR1,RNF180,RIOK2,RBFOX1,RAPGEF2,PDE1C,PCDH7,OPTN,OAF,NEO1,NDST2,NCEH1,MRGPRX1,MLPH,MITF,LRRC66,LIMA1,KRT4,KDELR3,IDS,HSPA13,HS2ST1,GP1BA,GNAZ,FAM84A,FAM129B,EXT1,ESYT3,ENO2,DGKI,DDC,DCLK3"
Liver,Megakaryocytes,"ITGA2B,GP1BA,ITGB3,MPL,LAT,PLEK,S100A9,S100A8,PF4,F13A1,EPOR,CXCR4,GP5,CXCR1,CXCR2,SLAMF1,PDE6B,MATK,SPON2,MKL2,TLR9,GATA1,FLI1,PROX1,SYP,TSPAN9,RGS18,TREML1,GATA2,VWF,ALOX12,SELP,NFATC1,PLK3,MAFG,IL2RA,PECAM1,PPARG,IL6,IL21R,LRP1,ACHE,VEGFA,GP9"
Liver,Melanocytes,"AHR,MC1R,PMEL,PTGDS,SLC45A2,MLANA,MITF,TYR,TYRP1,DCT,FILIP1L,GPNMB,LOXL2,ZC3H7A,SLK,DKK3,AHNAK2,PAX3,TRPM1,CTNS,ENPP1,SOX9,BNC2,MEN1,POMC,TFAP2A,RAB38,TP63,CRABP1,BMI1,PRKN,KLC2,IL24,TPH2,PPARA,PPARD,PPARG,PRKCA"
Liver,Meningeal cells,"FOXC1,FOXC2,BMP7,ZIC1,ZIC3,ALDH1A2,ALX4,IGF2,VTN,DCN,LUM,PDGFRA,IL33,PTGDS,NOV,SLC47A1"
Liver,Merkel cells,"CHGA,KRT20,FLI1,CD99,GNAI1,VIL1,PIEZO2,TRPV4,ATOH1,SOX2,TTF1,POU4F3,GFI1"
Liver,Mesangial cells,"PDGFB,PDGFRB,ACTA2,TNS1,SFRP2,ECM1,ANGPT2,FGF1,CTGF,PLAU,GATA3,LEF1,MRC1,PML,OGT,NOCT,NCOA2,PER3,PLA2R1,TRIP4,AMOTL2,LATS2,YAP1,LRP5,MIB1,NOSTRIN,ADAMTSL4,EMILIN1,ITGA8,DYRK1A,ARID5B,CCR7,FN1,PAWR,TBX18,TEK,THY1,MYL9,TPM2,HOPX,NR4A2,ACTN1,AKAP12,RASD1,SNCG,FILIP1L,PDE3A,MAP3K20"
Liver,Mesothelial cells,"CALB2,MUC16,KRT5,KRT6A,DES,CDH1,HAS2,KRT7,ME1,ME2,MSLN,THBD,WT1,LRRN4,IL17RE,LOX,KCNAB1,PKHD1L1,SULF1,DUSP5,MIR22HG,COBLL1,ST3GAL1,FBXO33,FZD1,RASL11A,CDON,BCL3,ACKR3,NPR1,PCSK6,DPP4,RND1,GBP2,MEDAG,AR,LGALS7,ANO1,GSTA3,OSR1,TWSG1,ADGRD1,CRLS1,FLNC,PTGS2,C2,FMO2,FMOD,FGF1,EFEMP1,FRAS1,RSPO1,RARRES2"
Liver,Microfold cells,"GP2,SPIB,PGLYRP1,EHF,SOX8,MIER3,NFIC,CXCL16,CCL20,TNFAIP2,GJB2,TMPRSS2,AHR,MTF1,RELB,ONECUT2,FOSL2,IRF6,IRF2,FOXP4"
Liver,Microglia,"ITGAM,ITGAX,C5AR1,CX3CR1,P2RY12,P2RX7,CD40,TREM2,TMEM119,GPR34,TFF3,SALL1,CSF3R,TCIRG1,SUSD3,GPR183,VAV1,SLC2A5,IL21R,IL10RA,PTAFR,LAG3,ENTPD1,ADRB2,TMEM173,TBXAS1,P2RY6,P2RY13,CEBPA,CD180,MYO1F,OLFML3,S100A8,LTC4S,TGFBR1,S100A9,LPCAT2,ITGB5,LAIR1,SPHK1,COLEC12,ALDH1A2,AEBP1,PTGDS,CCR5,SLCO2B1,PTGS1,APBB1IP,CYFIP1,CYTH4,MERTK,MAFB,HPGDS,BIN2,CMTM6,CCL4,CCL3,CCRL2,UCP2,CLEC3B,MRC2,CLEC10A,PF4,AIF1,CSF1R,SKI,C1QB"
Liver,Monocytes,"RGS1,APOBEC3A,CD7,TET2,CD40,DYSF,CMKLR1,MEFV,HCK,FCGR3B,PADI4,GHSR,ITGAX,SELE,TLR4,AR,CXCR4,CD86,CCR2,TNFRSF14,ADA2,MGMT,CD14,CD33,ITGAM,ACE,FUT4,ICAM1,SELL,CD163,FCGR1A,FCGR2B,ACP5,MRC1,TNF,PLAU,GBP1,OAS1,IRF7,PLSCR1,MX1,IL1RN,HLA-DRA,IFIT1,IDO1,IFIT3,TNFSF10,CXCL10,S100A9,S100A8,S100A4,CLEC7A,CSF3R,MNDA,MS4A6A,LTA4H,CLEC12A,CD48,PRTN3,FCGR3A,VCAN,FN1,ADGRE1,CSF1R,CX3CR1,ITGAL,PECAM1,SPN,FCN1,LYZ,PILRA,NFKBIZ,NAAA,LYN,MS4A7,CD68,IFI30,S100A12,SERPINA1,LST1,SPI1,TYMP,CSTA,FGL2,LYST,CCL3,IL1B,CFP,CD36"
Liver,Motor neurons,"ISL1,MNX1,ISL2,CHAT,VSX2,EN1,EVX1,EVX2,FGF1,LHX3,NKX6-1,NGFR,SIM1"
Liver,Myeloid-derived suppressor cells,"ITGAM,FUT4,CD33,CEACAM8,IL4R,CCR2,CD1D,FCGR3A,ICAM1,CD80,CXCR1,ADGRE1,S100A9,S100A4,S100A8"
Liver,Myoblasts,"MYOG,LIF,NGF,IGF2,ANGPT2,ACHE,ADAM12,TPM2,ENO3,DES,CDH15,CAPN1,MYF6,MYF5,MYOD1,PAX3,PAX7,TBX3,TTN,MUSK,FLNC,FGFR4,STK40,CXCL1,TNFRSF12A,ARL4D,CCL2,MYD88,BRAF,EGFR,ZBTB16,SIX1,PDZRN3"
Liver,Myocytes,"ACTC1,FHL2,ACTA1,TNNI1,TNNI2,TNNT1,TNNT3,TNNC1,TNNC2,ACTN2,ACTN3,ANKRD1,ANKRD2,CAPZA3,CLOCK,DES,DMD,IL4,ITGA7,LAMA2,LAMB1,LDB1,LDB3,MSTN,MYH1,MYH4,MYH7,MYH8,NBR1,NEB,NID1,NID2,TMOD4,TPM2,TTN,MYF5,MYF6,MYOD1,MYOG,SIX1,SIX4,PAX3,PAX7,ADAM12,ARHGAP26,CAV3,CDH15,CMKLR1,CXCR4,DLL1,DOCK1,DOCK5,FLNC,IQSEC1,ITGA3,MMP2,MMP9,MRC1,MYH14,NOTCH3,NPHS1,PLD1,PRKCQ,PTGIR,PTK2,PXN,SULF1,TRIO,WASHC1,WIPF1,NPPA,NPPB,EDN1,GATA4,GATA5,MEF2A,MEF2B,MEF2D,POPDC2,CHODL,MYLPF,MYL1,CKM,TCAP,MYOZ1,PYGM,ENO3,THBS4"
Liver,Myoepithelial cells,"SFN,ACTA2,CNN1,CA3,MME,CD109,KRT14,KRT17,EGFR,SERPINB5,TP63,NGFR,CDH3,MYH11,FST,ACTG2,MDFI,PXN,LAMB3,LAMC2,GRWD1,SPHK1,SMIM3,KRT5,MYLK,MYL9"
Liver,Myofibroblasts,"CDH11,DES,PALLD,ACTA2,GFAP,TNS1,MYL9,TAGLN"
Liver,Müller cells,"TLR2,IL6,CNR2,VEGFA,SLC38A5,SLC38A3,IL33,RDH10,SLITRK2,SYNPR,CROT,CRYM,COL9A1,SIX3OS1,DAPL1,AQP4,RLBP1,DKK3,VSX2,COL1A1,COL2A1,COL3A1,COL4A2,COL5A1,COL6A1,COL11A1,SOX2,GPR37,KCNJ2,KCNJ10,SPC25,ATG4B,CA2,ZBED4,SLC1A3,KIT,CRB1,ANXA4,SLC6A1,SFTPA1"
Liver,NK cells,"ITGAM,ITGAX,FCGR3A,CD69,KLRD1,IL2RB,KLRB1,CD244,KLRK1,SLAMF7,SIGLEC7,NCR1,SLAMF6,KIT,CD27,KLRC1,KLRF1,GNLY,NKG7,IL32,GZMH,FGFBP2,GZMM,CTSW,HMBOX1,AHR,PRF1,CCL4,SEMA6D,FHL2,CD2,CD7,CD3G,CD33,DPP4,LAT,PCDH15,CCL5,GZMA,GZMB,CMA1,DUSP2,TXK,DOK2,CST7,HSD11B1,KLRC2,SAMD3,TBX21,CHSY1,XCL2,TRDC,CXCR4,IL18R1,SERPINB9,DOCK2,SH2D2A,S100A4,XCL1,GZMK,IFNG,CCL3,CSF2,IL2RG,KIR2DL1,KIR3DL1,LILRB1,KLRG1,NCR3,ADAMTS14,ITGA2,STYK1,CLEC2D,CD247,ZBTB16,SPON2,LAIR2,HOPX,CD8A"
Liver,Natural killer T cells,"IL12RB2,IL17RA,IL12RB1,KLRB1,RORA,ITGB2,MAP3K8,NR4A1,GZMB,TNFRSF8,PRF1,IL2RB,ZBTB16,TBX21,GATA3,S1PR1,STYK1,TCF7,SLAMF7,CXCR4"
Liver,Neural stem/precursor cells,"SOX1,PROM1,IGF1R,SP8,GFAP,SOX3,S100B,SLC1A3,NEUROD4,NEUROG1,NEUROG2,NHLH1,PPP1R17,TMTC4,EOMES,PLEKHH2,TLR3,PARP12,P2RX7,INAFM2,ISG15,IGFBP3,IFIT1,IFI44,MGAT5,PBK,DLX2,RND3,DLX5,SP9,POU3F4,BARHL2,LHX9,SHOX2,DBX1,DLL3,PITX2,OTX1,ARX,NXPH1,TOX3,ASCL2,HES5,HOPX,NEUROD1,PRSS56,SOX9,ALDOC,ID4,SOX2,DLX1"
Liver,Neuroblasts,"NTNG1,TSHZ1,SP9,SP8,PROK2,ASCL1,DLL3,SALL3,DRAXIN,ERBB4,TRIM32,EOMES,CUX2,ISL1,PHF1,NEUROG1,NKX6-1,NEUROG2,MAPK7,PROKR2,POU6F2,ITGA6,EFNA2,CCKAR,CCKBR,GRM5,DLX2,MARK2,LRP8,VLDLR,DAB1,EPHA4,TACC3,EGFR,SIRT1,NEUROD1,SCGN,KLK3,NES,WT1,ZBED4,PROS1,CNR1"
Liver,Neuroendocrine cells,"PPP1R1B,CLASP2,MKL2,FXYD7,DPF1,PENK,GRM5,SFXN5,TAC1,CCDC85C,ATXN1,GPR88,PDE10A,SST,CXCL14,NPY,NRGN,SCN2B,ABHD2,SPOCK1,NEGR1,DUSP26,ARHGDIG,CCK,PRSS12,SERPINI1,NKX2-2"
Liver,Neurons,"ENO2,RBFOX3,CHAT,TH,CALB1,CALB2,ISL1,EPO,CSF3,NEFH,NEFM,DLG4,SLC12A5,GABRA1,AQP1,IFIT3,SLC11A1,TFF3,SLC1A1,CXCL1,CXCR5,AIM2,MATN2,SLC36A4,PRPH,MECP2,RIN1,OMP,PTPN11,GHSR,NPY,AGRP,RESP18,STX1A,SCN2B,DISP2,CBARP,B3GAT2,FMO1,FBLN2,SHISA2,LUZP2,SCRG1,FAM181B,IGF1,CTXN2,TMEM130,DZANK1,ACSL4,CLSTN3,ARHGDIG,HAP1,NRSN2,ABAT,HDAC11,SLC30A9,SCAMP1,MAGEE1,NCALD,COPG1,KCNC1,FBXW7,GABRG2,NMT1,ARID4A,ZRSR1,RGS17,TMEM91,CDK5,SAFB,RNF220,RASGRF1,TCEAL6,TMEM179,NICN1,NAPG,CMIP,ZMYND11,RHBDD2,ST8SIA3,PQBP1,MATK,TRO,AKAP8L,DUSP26,SYT5,GAD1,FLYWCH1,RIT2,TCEAL5,PNCK,TMEM59L,TCEAL3,GPRASP2,MAP7D2,MIAT,RB1CC1,PABPN1,GRIA3,NBEA,SFSWAP,WDR60,SCN1A,RNPC3,HOXC8,RERE,SCN8A,TRIP11,EML5,KMT2C,AAK1,SAFB2,SACS,RYR2,CSPP1,GRIA4,CHD6,ZCCHC7,GPATCH8,PCLO,SYNE1,PROX1,NRGN,PPP1R14C,SYNPR,CCDC28B,KCNK1,CNRIP1,FRRS1L,FAM69B,GPR162,CACNG2,SPOCK3,RGS7BP,DNM3,TMEM191C,SLC6A17,DNER,GRM5,CNTNAP2,CPLX1,SLC32A1,DLGAP1,PPP1R9A,GNL3L,ZCCHC12,ATP6V1H,HPCA,CHN1,CPNE6,PDE1A,GNAI1,CCK,RIMS3,OGFOD1,CELF6,DTD1,PRMT2,AVP,RORA,VGF,PCSK2,CHODL,NECAB2,KCNMA1,CACNB3,NWD2,ZIC1,TESC,NECAB3,NRN1,GABBR2,SLC17A7,DGKB,CACNB4,CTTNBP2,PPP1R1B,PCP4,PTK2B,DDN,ICAM5,VSNL1,PACSIN1,CACNA2D1,SGIP1,ATP6V0A1,MYO5A,DYNC1I1,PRUNE2,CACNA2D2,SLC17A6"
Liver,Neutrophils,"MME,ITGAM,ITGAX,CD14,FUT4,FCGR3A,PECAM1,CD33,SELL,CEACAM8,C5AR1,CXCR1,CXCR2,JAML,TLR2,MYLK,S100A9,MPO,CD24,CEACAM1,FCGR1A,CRP,LCN2,DEFA1,DEFA3,LTF,LYZ,ELANE,S100A8,IL1B,CXCL2,HP,CCL3,HDC,MMP8,LRG1,OSM,MMP9,PILRA,CLEC4D,CLEC4E,ASPRV1,CCRL2,CCR1,NCF1,TREM1,SORL1,ARG2,BST1,IL1R2,CFP,ADAM8,CD177,PTGS2,OAS3,PRTN3,AZU1,CTSG,SERPINB1,CAMP,SLC1A5,SNX20,ADPGK,PSTPIP1,LYST,DOCK8,S100A4,NLRP3,CSF3R"
Liver,Noradrenergic neurons,"TH,DDC,DBH,SLC18A2,SLC18A3,SLC6A2,SLC39A11,SLC9B2"
Liver,Nuocytes,"ICOS,IL1RL1,RORA,IL17RB,IL7R,CRLF2,ARG1,GATA3,PTGDS,BCL11B,IL5,IL13"
Liver,Olfactory epithelial cells,"ANO2,RARG,LRRC45,RAB3B,KCNC4,MANEA,PACRG,PDE1C,GADL1,TSTD1,TTC21A,KCNA5,ACSM4,CLDN9,DUSP8,TTLL3,ABHD3,KIF9,CLSTN2,MEIG1,ENDOD1,TTC9,PPP1R14C,RETREG1,WDFY1,CASP6,FGF12,TRAF3IP1,RNF128,LMAN2L,IFT74,B9D1,WDR54,TOLLIP,ORMDL3,DNAJB14,SCN4B,NRG1,MAPK8IP2,EBF3,MAPK15,CNGA4,KIF1BP,EML2,RIIAD1,CCDC184,MACROD1,RNF220,CERS5,RNF121,LINGO1,BORCS7,ELMOD3,KLHL5,CWC22,TRIM66,CARNS1,TMEM107,CNPPD1,NGRN,EFNA5,OSCP1,PCOLCE2,RIC8B,SIAH2,CBX4,CYB561,SPA17,NAT14,NXNL2,TTC5,SLC16A11,LRRIQ1,ARL6,SPEF2,MAPKAP1,FAM131C,FAM81A,SH3GLB2,MLF1,FAM92B,PKIB,PDE4A,FETUB,EBF2,CCDC28B,NQO1,DUSP14,GRAMD1C,RTP2,SGPL1,GOLGA7B,CFAP126,CACNB3,IFT43,ACSL6,SPOCK1,CLGN,EFCAB10,HOMER2,MYCBP,RD3,HIST2H2BE,SCN9A,ABHD16A,IMPDH1,CMIP,TESC,CTXN3,S100A5,RSPH1,FAIM,THEM6,CNGA2,CNTN4,EFNA3,RTP1,AK1,FLRT1,JAKMIP1,CALB2,GNG13,ACBD7,FSTL5,GNAL,GFY,ATF5,STOM,CARTPT,STOML3,OMP"
Liver,Oligodendrocyte progenitor cells,"CSPG4,PDGFRA,SOX10,OLIG2,MATN4,C1QL1,GPR37L1,GPR17,KCNIP3,TMEM100,VCAN,CDO1,EPN2,LHFPL3,NEU4,ASCL1,LAD1,SLC25A47,ETV5,CSPG5,OLIG1,PCDH15,ALDOC,TNR,FYN,NKX6-2"
